osmid,y,x,street_count,highway,ref,geometry
356806406,41.9290672,12.5272765,3,,,POINT (12.5272765 41.9290672)
356808278,41.9187683,12.5280894,3,,,POINT (12.5280894 41.9187683)
356810325,41.9181287,12.5399863,3,,,POINT (12.5399863 41.9181287)
356811892,41.908986,12.5338012,3,motorway_junction,,POINT (12.5338012 41.908986)
356813548,41.9105837,12.534545,1,,,POINT (12.534545 41.9105837)
356813696,41.9128207,12.5346322,2,,,POINT (12.5346322 41.9128207)
356817607,41.900964,12.5385414,3,,,POINT (12.5385414 41.900964)
356817759,41.9024097,12.5378694,3,,,POINT (12.5378694 41.9024097)
356819463,41.9187572,12.5282455,3,motorway_junction,,POINT (12.5282455 41.9187572)
356841545,41.9267774,12.5324619,3,,,POINT (12.5324619 41.9267774)
356842043,41.9267681,12.5334322,3,,,POINT (12.5334322 41.9267681)
356842247,41.9278204,12.5332296,1,,,POINT (12.5332296 41.9278204)
356844503,41.9187155,12.5385983,3,,,POINT (12.5385983 41.9187155)
356845912,41.9181604,12.5513424,1,,,POINT (12.5513424 41.9181604)
356846196,41.9159699,12.5531697,1,,,POINT (12.5531697 41.9159699)
356848402,41.9142897,12.5521194,3,,,POINT (12.5521194 41.9142897)
356848466,41.9143555,12.552976,1,,,POINT (12.552976 41.9143555)
356849197,41.9100996,12.5445264,3,,,POINT (12.5445264 41.9100996)
356849294,41.9105912,12.5428817,3,,,POINT (12.5428817 41.9105912)
356850360,41.9058855,12.5497178,3,,,POINT (12.5497178 41.9058855)
356852268,41.9059226,12.5553729,3,,,POINT (12.5553729 41.9059226)
356854307,41.9013111,12.563621,1,,,POINT (12.563621 41.9013111)
356914540,41.8992711,12.5430246,1,,,POINT (12.5430246 41.8992711)
356914841,41.8971002,12.540587,3,,,POINT (12.540587 41.8971002)
356917413,41.8962736,12.5412972,3,,,POINT (12.5412972 41.8962736)
356917444,41.8970704,12.5447892,3,crossing,,POINT (12.5447892 41.8970704)
356917567,41.8926563,12.5302926,3,,,POINT (12.5302926 41.8926563)
356917569,41.8920303,12.5311533,3,,,POINT (12.5311533 41.8920303)
356917581,41.8928762,12.5299777,3,,,POINT (12.5299777 41.8928762)
356917697,41.8932322,12.5284528,4,,,POINT (12.5284528 41.8932322)
356923199,41.8972405,12.5352728,1,,,POINT (12.5352728 41.8972405)
356923349,41.8970713,12.5383036,1,,,POINT (12.5383036 41.8970713)
356931465,41.8974474,12.4897267,3,,,POINT (12.4897267 41.8974474)
356931990,41.8958062,12.4828524,3,,,POINT (12.4828524 41.8958062)
356934373,41.8934345,12.4885021,3,,,POINT (12.4885021 41.8934345)
356934585,41.8932125,12.4887674,3,,,POINT (12.4887674 41.8932125)
356934719,41.8929264,12.4891468,3,,,POINT (12.4891468 41.8929264)
356936423,41.8952643,12.4815529,3,,,POINT (12.4815529 41.8952643)
356936582,41.8957842,12.482212,3,,,POINT (12.482212 41.8957842)
356937364,41.8787035,12.489075,4,,,POINT (12.489075 41.8787035)
356937832,41.8800739,12.4902499,4,,,POINT (12.4902499 41.8800739)
356940857,41.8715845,12.4732236,3,,,POINT (12.4732236 41.8715845)
356940862,41.8698719,12.4738703,3,,,POINT (12.4738703 41.8698719)
356940867,41.8678778,12.4749961,1,,,POINT (12.4749961 41.8678778)
356942661,41.8331613,12.472457,1,,,POINT (12.472457 41.8331613)
356942685,41.8329553,12.4723547,1,,,POINT (12.4723547 41.8329553)
356948241,41.8232918,12.4468134,3,,,POINT (12.4468134 41.8232918)
356948270,41.8245974,12.4466314,3,,,POINT (12.4466314 41.8245974)
356948271,41.8249231,12.4461962,1,,,POINT (12.4461962 41.8249231)
356948273,41.8240274,12.4458492,3,,,POINT (12.4458492 41.8240274)
356948281,41.8242549,12.4470869,1,,,POINT (12.4470869 41.8242549)
356948313,41.8217996,12.4428755,3,,,POINT (12.4428755 41.8217996)
356948315,41.8236864,12.4454088,3,,,POINT (12.4454088 41.8236864)
356948329,41.8242301,12.4447002,1,,,POINT (12.4447002 41.8242301)
356948334,41.8229356,12.4443792,3,,,POINT (12.4443792 41.8229356)
356948343,41.8234635,12.44366,1,,,POINT (12.44366 41.8234635)
356948345,41.822615,12.4439605,3,,,POINT (12.4439605 41.822615)
356948357,41.8218846,12.4449047,3,,,POINT (12.4449047 41.8218846)
356948359,41.8225944,12.4458693,3,,,POINT (12.4458693 41.8225944)
356948369,41.8230531,12.4452424,3,,,POINT (12.4452424 41.8230531)
356948370,41.8235824,12.4452769,3,,,POINT (12.4452769 41.8235824)
356948373,41.8230554,12.4445549,3,,,POINT (12.4445549 41.8230554)
356948422,41.8232292,12.4453016,3,,,POINT (12.4453016 41.8232292)
356948432,41.8233578,12.4449593,3,,,POINT (12.4449593 41.8233578)
356948434,41.8232712,12.4448495,3,,,POINT (12.4448495 41.8232712)
356948470,41.823024,12.4450236,3,,,POINT (12.4450236 41.823024)
356948908,41.8211715,12.4335098,3,,,POINT (12.4335098 41.8211715)
356948909,41.8213421,12.4327678,3,,,POINT (12.4327678 41.8213421)
356949232,41.8195677,12.4360633,4,traffic_signals,,POINT (12.4360633 41.8195677)
356949465,41.8278842,12.4289043,1,,,POINT (12.4289043 41.8278842)
356949795,41.8274767,12.4286627,3,,,POINT (12.4286627 41.8274767)
356950528,41.8250653,12.4428365,1,,,POINT (12.4428365 41.8250653)
356955426,41.8112186,12.4233313,3,,,POINT (12.4233313 41.8112186)
356956099,41.8086622,12.4205644,3,,,POINT (12.4205644 41.8086622)
356958823,41.798489,12.4395857,3,,,POINT (12.4395857 41.798489)
356961601,41.7970468,12.4277118,1,,,POINT (12.4277118 41.7970468)
356961650,41.796685,12.42787,1,,,POINT (12.42787 41.796685)
356963961,41.793991,12.4202295,3,,,POINT (12.4202295 41.793991)
356963987,41.7940991,12.4206489,1,,,POINT (12.4206489 41.7940991)
356964111,41.7902591,12.4151549,3,,,POINT (12.4151549 41.7902591)
356964120,41.7893072,12.4157023,1,,,POINT (12.4157023 41.7893072)
356964304,41.7889156,12.425142,3,,,POINT (12.425142 41.7889156)
356964308,41.7890853,12.4246582,3,,,POINT (12.4246582 41.7890853)
356964318,41.7898338,12.4231477,4,,,POINT (12.4231477 41.7898338)
356964322,41.7901941,12.4225535,3,,,POINT (12.4225535 41.7901941)
356964403,41.788751,12.4249711,3,,,POINT (12.4249711 41.788751)
356964835,41.8002638,12.4419956,3,,,POINT (12.4419956 41.8002638)
356964855,41.8009173,12.4426426,3,,,POINT (12.4426426 41.8009173)
356964887,41.8008981,12.4424056,3,,,POINT (12.4424056 41.8008981)
356967923,41.8179872,12.4362384,3,,,POINT (12.4362384 41.8179872)
356968375,41.8157065,12.4369596,3,,,POINT (12.4369596 41.8157065)
356968386,41.8151761,12.4353279,3,,,POINT (12.4353279 41.8151761)
356968391,41.8160779,12.4363137,3,,,POINT (12.4363137 41.8160779)
356968754,41.8107269,12.431861,3,,,POINT (12.431861 41.8107269)
356969059,41.8095763,12.4319751,3,,,POINT (12.4319751 41.8095763)
356969064,41.8096938,12.4295386,2,,,POINT (12.4295386 41.8096938)
356969067,41.8093596,12.4307876,2,,,POINT (12.4307876 41.8093596)
356969100,41.8094216,12.4311065,2,,,POINT (12.4311065 41.8094216)
356969291,41.8092583,12.4285823,1,,,POINT (12.4285823 41.8092583)
356969293,41.8091733,12.4294488,3,,,POINT (12.4294488 41.8091733)
357694342,41.8462603,12.4729743,3,,,POINT (12.4729743 41.8462603)
358421550,41.9002964,12.4725407,2,,,POINT (12.4725407 41.9002964)
358425641,41.8571488,12.5444161,1,,,POINT (12.5444161 41.8571488)
360486161,41.8889725,12.5288397,1,,,POINT (12.5288397 41.8889725)
360489703,41.8864299,12.5275367,4,,,POINT (12.5275367 41.8864299)
361138149,41.9042874,12.5897386,3,,,POINT (12.5897386 41.9042874)
361138150,41.9039198,12.5898383,3,,,POINT (12.5898383 41.9039198)
361138155,41.9041592,12.5902158,3,crossing,,POINT (12.5902158 41.9041592)
361141673,41.912223,12.587556,3,,,POINT (12.587556 41.912223)
361143819,41.9194189,12.5930313,1,,,POINT (12.5930313 41.9194189)
361143821,41.9242536,12.5879875,3,,,POINT (12.5879875 41.9242536)
361149383,41.8776689,12.5186628,3,,,POINT (12.5186628 41.8776689)
361279279,41.869722,12.5164885,4,,,POINT (12.5164885 41.869722)
361279280,41.8705326,12.517038,3,,,POINT (12.517038 41.8705326)
361294116,41.8826733,12.5129182,4,,,POINT (12.5129182 41.8826733)
361294117,41.8818453,12.5117362,3,,,POINT (12.5117362 41.8818453)
364169919,41.780385,12.352249,3,,,POINT (12.352249 41.780385)
364169921,41.7817411,12.3520029,3,,,POINT (12.3520029 41.7817411)
364169923,41.781703,12.3516593,3,,,POINT (12.3516593 41.781703)
364169927,41.7858899,12.3505641,1,,,POINT (12.3505641 41.7858899)
364170249,41.7818836,12.3532049,3,,,POINT (12.3532049 41.7818836)
364170506,41.7819101,12.3558187,3,,,POINT (12.3558187 41.7819101)
364170710,41.7815476,12.3541763,4,,,POINT (12.3541763 41.7815476)
364170716,41.7811917,12.3520925,4,,,POINT (12.3520925 41.7811917)
364170718,41.7809908,12.3500442,3,,,POINT (12.3500442 41.7809908)
364171458,41.7846372,12.3527114,4,,,POINT (12.3527114 41.7846372)
364171459,41.7862013,12.3521525,1,,,POINT (12.3521525 41.7862013)
364173406,41.7836754,12.3497321,4,,,POINT (12.3497321 41.7836754)
364173409,41.7838679,12.3512607,4,,,POINT (12.3512607 41.7838679)
364173410,41.7840099,12.3528357,4,,,POINT (12.3528357 41.7840099)
364173411,41.78416,12.3543616,4,,,POINT (12.3543616 41.78416)
364173412,41.7842427,12.3551802,3,,,POINT (12.3551802 41.7842427)
364173416,41.7843147,12.3559463,3,,,POINT (12.3559463 41.7843147)
364173593,41.7843768,12.3510836,3,,,POINT (12.3510836 41.7843768)
364173595,41.7849866,12.3555199,3,,,POINT (12.3555199 41.7849866)
364173661,41.7850503,12.3508498,4,,,POINT (12.3508498 41.7850503)
364173662,41.785348,12.3524434,4,,,POINT (12.3524434 41.785348)
364173663,41.7856575,12.3541054,3,,,POINT (12.3541054 41.7856575)
364173687,41.7856337,12.3506503,4,,,POINT (12.3506503 41.7856337)
364173688,41.7859244,12.3522527,4,,,POINT (12.3522527 41.7859244)
364173689,41.7861994,12.3536887,3,,,POINT (12.3536887 41.7861994)
364173703,41.7825113,12.34994,3,,,POINT (12.34994 41.7825113)
364173747,41.7826823,12.3514938,3,,,POINT (12.3514938 41.7826823)
364173748,41.7820212,12.3500205,3,,,POINT (12.3500205 41.7820212)
364173777,41.7821785,12.3515827,3,,,POINT (12.3515827 41.7821785)
364173778,41.7829716,12.351452,3,,,POINT (12.351452 41.7829716)
364173782,41.7831236,12.3529889,3,,,POINT (12.3529889 41.7831236)
364173909,41.7828314,12.3530473,3,,,POINT (12.3530473 41.7828314)
364173964,41.7830114,12.3547166,3,,,POINT (12.3547166 41.7830114)
364173969,41.7820245,12.3537973,3,,,POINT (12.3537973 41.7820245)
364173976,41.7812393,12.3544493,3,,,POINT (12.3544493 41.7812393)
364173983,41.7836666,12.3544526,3,,,POINT (12.3544526 41.7836666)
364174021,41.7841032,12.3560661,4,,,POINT (12.3560661 41.7841032)
364174261,41.7846166,12.3575529,4,,,POINT (12.3575529 41.7846166)
364174262,41.7850829,12.3588807,1,,,POINT (12.3588807 41.7850829)
364174277,41.7846419,12.3557444,3,,,POINT (12.3557444 41.7846419)
364174349,41.7851527,12.3572141,3,,,POINT (12.3572141 41.7851527)
364174352,41.7852469,12.3553693,3,,,POINT (12.3553693 41.7852469)
364174371,41.7857591,12.356844,4,,,POINT (12.356844 41.7857591)
364174373,41.7863669,12.3546849,3,,,POINT (12.3546849 41.7863669)
364174399,41.7868749,12.3561444,4,,,POINT (12.3561444 41.7868749)
364174401,41.7868305,12.357927,4,,,POINT (12.357927 41.7868305)
364174681,41.78649,12.3534939,3,,,POINT (12.3534939 41.78649)
364174836,41.7868173,12.3543946,4,,,POINT (12.3543946 41.7868173)
364174838,41.7873153,12.3558675,4,,,POINT (12.3558675 41.7873153)
364174839,41.7880935,12.3580995,3,,,POINT (12.3580995 41.7880935)
364175638,41.7901916,12.366169,3,,,POINT (12.366169 41.7901916)
364175691,41.7924095,12.3626706,3,,,POINT (12.3626706 41.7924095)
364175696,41.7915281,12.3612681,3,,,POINT (12.3612681 41.7915281)
364175697,41.7931041,12.3603006,3,,,POINT (12.3603006 41.7931041)
364175719,41.7944354,12.3625789,1,,,POINT (12.3625789 41.7944354)
364175957,41.7971149,12.3613426,1,,,POINT (12.3613426 41.7971149)
364175996,41.7909398,12.3583159,3,,,POINT (12.3583159 41.7909398)
364176052,41.7949404,12.3558315,1,,,POINT (12.3558315 41.7949404)
364176915,41.7950843,12.3589158,1,,,POINT (12.3589158 41.7950843)
364176916,41.7941802,12.3562988,4,,,POINT (12.3562988 41.7941802)
364176917,41.7936322,12.3546445,3,,,POINT (12.3546445 41.7936322)
364176919,41.7939758,12.3556656,3,,,POINT (12.3556656 41.7939758)
364176923,41.7944032,12.3569508,3,,,POINT (12.3569508 41.7944032)
364176945,41.7952108,12.3564431,1,,,POINT (12.3564431 41.7952108)
364176946,41.794603,12.3576038,3,,,POINT (12.3576038 41.794603)
364176947,41.7955677,12.3570055,1,,,POINT (12.3570055 41.7955677)
364176948,41.7948494,12.3582586,3,,,POINT (12.3582586 41.7948494)
364176955,41.7957152,12.3577263,1,,,POINT (12.3577263 41.7957152)
364176982,41.7926948,12.3565633,1,,,POINT (12.3565633 41.7926948)
364176983,41.7928773,12.3570924,4,,,POINT (12.3570924 41.7928773)
364176984,41.7933513,12.3585139,3,,,POINT (12.3585139 41.7933513)
364176992,41.791677,12.3595014,3,,,POINT (12.3595014 41.791677)
364177012,41.7938806,12.3581934,1,,,POINT (12.3581934 41.7938806)
364177019,41.7919095,12.3557239,3,,,POINT (12.3557239 41.7919095)
364177020,41.79247,12.3573468,3,,,POINT (12.3573468 41.79247)
364177068,41.7915263,12.3559615,3,,,POINT (12.3559615 41.7915263)
364177078,41.7920791,12.357592,3,,,POINT (12.357592 41.7920791)
364177129,41.791152,12.3561915,3,,,POINT (12.3561915 41.791152)
364177141,41.7917073,12.3578253,3,,,POINT (12.3578253 41.7917073)
364177198,41.7912993,12.3589244,3,,,POINT (12.3589244 41.7912993)
364177199,41.7931074,12.3577932,3,,,POINT (12.3577932 41.7931074)
364177202,41.7910037,12.3598151,3,,,POINT (12.3598151 41.7910037)
364177205,41.7916358,12.3594549,3,,,POINT (12.3594549 41.7916358)
364177211,41.7913241,12.3607048,3,,,POINT (12.3607048 41.7913241)
364177218,41.7924853,12.359986,3,,,POINT (12.359986 41.7924853)
364177223,41.7912393,12.3561328,3,,,POINT (12.3561328 41.7912393)
364177269,41.792403,12.3554232,3,,,POINT (12.3554232 41.792403)
364177273,41.7935247,12.354711,3,,,POINT (12.354711 41.7935247)
364177352,41.7920605,12.3528913,1,,,POINT (12.3528913 41.7920605)
364177354,41.7929669,12.3550761,3,,,POINT (12.3550761 41.7929669)
364179383,41.7938583,12.3741776,3,,,POINT (12.3741776 41.7938583)
364180452,41.7952486,12.3812469,3,,,POINT (12.3812469 41.7952486)
364180461,41.797372,12.3738311,3,,,POINT (12.3738311 41.797372)
364180463,41.7937143,12.380489,3,,,POINT (12.380489 41.7937143)
364180487,41.79556,12.3740073,3,,,POINT (12.3740073 41.79556)
364180576,41.7970262,12.3796262,3,,,POINT (12.3796262 41.7970262)
364180656,41.7958783,12.3790523,4,,,POINT (12.3790523 41.7958783)
364180657,41.794319,12.3782656,4,,,POINT (12.3782656 41.794319)
364180658,41.7933953,12.3777433,4,,,POINT (12.3777433 41.7933953)
364180662,41.7920615,12.3789241,3,,,POINT (12.3789241 41.7920615)
364180666,41.7909286,12.3790069,3,,,POINT (12.3790069 41.7909286)
364180669,41.7910506,12.3800066,3,,,POINT (12.3800066 41.7910506)
364180841,41.7968582,12.3757004,4,,,POINT (12.3757004 41.7968582)
364180842,41.7952957,12.3748931,4,,,POINT (12.3748931 41.7952957)
364181289,41.7936693,12.3754507,3,,,POINT (12.3754507 41.7936693)
364181392,41.7949338,12.3761593,4,,,POINT (12.3761593 41.7949338)
364181394,41.7964728,12.3769954,4,,,POINT (12.3769954 41.7964728)
364181395,41.7978654,12.3777677,3,,,POINT (12.3777677 41.7978654)
364181491,41.7935757,12.3762497,3,,,POINT (12.3762497 41.7935757)
364181704,41.7976067,12.3783574,3,,,POINT (12.3783574 41.7976067)
364181705,41.7962715,12.377686,4,,,POINT (12.377686 41.7962715)
364181706,41.7947155,12.3768819,4,,,POINT (12.3768819 41.7947155)
364181747,41.7934908,12.3769623,3,,,POINT (12.3769623 41.7934908)
364181898,41.794523,12.377522,4,,,POINT (12.377522 41.794523)
364181899,41.7960834,12.3783298,4,,,POINT (12.3783298 41.7960834)
364181900,41.7973186,12.3789703,3,,,POINT (12.3789703 41.7973186)
364181944,41.7937656,12.3747887,3,,,POINT (12.3747887 41.7937656)
364183453,41.7981307,12.3772058,3,,,POINT (12.3772058 41.7981307)
364183454,41.796663,12.3763818,4,,,POINT (12.3763818 41.796663)
364183455,41.7951114,12.3755297,4,,,POINT (12.3755297 41.7951114)
364183523,41.7954945,12.3742316,3,,,POINT (12.3742316 41.7954945)
364183696,41.7970516,12.3750219,4,,,POINT (12.3750219 41.7970516)
364183699,41.7987491,12.3758918,3,,,POINT (12.3758918 41.7987491)
364184013,41.7972357,12.3743861,3,,,POINT (12.3743861 41.7972357)
364184107,41.7990393,12.3753152,3,,,POINT (12.3753152 41.7990393)
364184811,41.7932849,12.3786059,3,,,POINT (12.3786059 41.7932849)
364184820,41.7941202,12.379045,4,,,POINT (12.379045 41.7941202)
364184833,41.7956538,12.3798195,4,,,POINT (12.3798195 41.7956538)
364185003,41.7931886,12.3793893,3,,,POINT (12.3793893 41.7931886)
364185895,41.793914,12.3797596,4,,,POINT (12.3797596 41.793914)
364185896,41.7954612,12.380537,4,,,POINT (12.380537 41.7954612)
364186447,41.7972445,12.3735223,1,,,POINT (12.3735223 41.7972445)
364186448,41.7958211,12.373004,3,,,POINT (12.373004 41.7958211)
364186901,41.7948665,12.3733173,3,,,POINT (12.3733173 41.7948665)
364187084,41.7944879,12.3725367,3,,,POINT (12.3725367 41.7944879)
364187086,41.7943486,12.3737937,1,,,POINT (12.3737937 41.7943486)
364187087,41.7949366,12.3727036,3,,,POINT (12.3727036 41.7949366)
364187088,41.794816,12.3738166,1,,,POINT (12.3738166 41.794816)
364190164,41.7900986,12.3703775,3,,,POINT (12.3703775 41.7900986)
364190300,41.7926349,12.3725004,3,,,POINT (12.3725004 41.7926349)
364190402,41.791714,12.3717157,3,,,POINT (12.3717157 41.791714)
364190560,41.791385,12.3724197,1,,,POINT (12.3724197 41.791385)
364190664,41.7931634,12.3724168,3,,,POINT (12.3724168 41.7931634)
364190815,41.7935488,12.3732877,1,,,POINT (12.3732877 41.7935488)
364190961,41.7926703,12.3740259,1,,,POINT (12.3740259 41.7926703)
364190980,41.7919073,12.3727315,3,,,POINT (12.3727315 41.7919073)
364191032,41.7922519,12.3741481,1,,,POINT (12.3741481 41.7922519)
364191045,41.7915048,12.3729053,3,,,POINT (12.3729053 41.7915048)
364191123,41.7918363,12.3743071,1,,,POINT (12.3743071 41.7918363)
364191202,41.7913694,12.3743908,1,,,POINT (12.3743908 41.7913694)
364191212,41.7900852,12.3740078,3,,,POINT (12.3740078 41.7900852)
364191217,41.7911521,12.3735187,3,,,POINT (12.3735187 41.7911521)
364553450,41.9710525,12.5051906,3,,,POINT (12.5051906 41.9710525)
364553657,41.9624709,12.48737,3,,,POINT (12.48737 41.9624709)
364553736,41.9791041,12.4761765,1,,,POINT (12.4761765 41.9791041)
364553746,41.9779769,12.4761834,3,,,POINT (12.4761834 41.9779769)
364553789,41.9790984,12.4731708,3,,,POINT (12.4731708 41.9790984)
364553801,41.9784336,12.4742055,1,,,POINT (12.4742055 41.9784336)
364554032,41.9813377,12.4734714,3,,,POINT (12.4734714 41.9813377)
364554225,41.9790118,12.4736373,1,,,POINT (12.4736373 41.9790118)
364554336,41.9672978,12.4608679,3,,,POINT (12.4608679 41.9672978)
364554809,41.9485095,12.4622498,3,,,POINT (12.4622498 41.9485095)
364554836,41.9439764,12.4501842,3,,,POINT (12.4501842 41.9439764)
364554837,41.943738,12.4499582,3,,,POINT (12.4499582 41.943738)
364554843,41.9425228,12.4480333,3,,,POINT (12.4480333 41.9425228)
364554856,41.94756,12.4697191,3,,,POINT (12.4697191 41.94756)
364555054,41.937983,12.4414178,4,,,POINT (12.4414178 41.937983)
364555170,41.9382781,12.4387169,3,,,POINT (12.4387169 41.9382781)
364555176,41.9371014,12.4374628,3,,,POINT (12.4374628 41.9371014)
364555177,41.9378944,12.4383568,3,,,POINT (12.4383568 41.9378944)
364555218,41.9363036,12.4365648,3,,,POINT (12.4365648 41.9363036)
364855506,41.8955641,12.4826387,3,,,POINT (12.4826387 41.8955641)
364855510,41.898438,12.4827425,3,,,POINT (12.4827425 41.898438)
364855514,41.8989344,12.4830822,3,,,POINT (12.4830822 41.8989344)
364857900,41.8961292,12.4820861,4,,,POINT (12.4820861 41.8961292)
364861805,41.9035431,12.4642362,3,crossing,,POINT (12.4642362 41.9035431)
365192211,41.7376623,12.2622489,4,,,POINT (12.2622489 41.7376623)
365192216,41.7391792,12.261735,3,,,POINT (12.261735 41.7391792)
365192222,41.7386218,12.2593069,3,,,POINT (12.2593069 41.7386218)
365192226,41.7385376,12.2595402,3,,,POINT (12.2595402 41.7385376)
365192231,41.7390243,12.2619443,3,,,POINT (12.2619443 41.7390243)
365192236,41.7394774,12.2642991,4,traffic_signals,,POINT (12.2642991 41.7394774)
365192253,41.7403374,12.2538541,3,,,POINT (12.2538541 41.7403374)
365200020,41.7406865,12.2527119,3,,,POINT (12.2527119 41.7406865)
365200416,41.7422724,12.2527707,3,,,POINT (12.2527707 41.7422724)
365200424,41.7420626,12.2478137,3,,,POINT (12.2478137 41.7420626)
365200488,41.7436928,12.2530969,1,,,POINT (12.2530969 41.7436928)
